fold_id,participant_id,group,trial_id,trial_index,song_id,episode,prediction_example_id,heldout_unit,phase6_split_source,phase6_split_rule,candidate_count
46,P008,group_01,P008__trial_04,4,id_like_to_know,EDR-2,real_loto__P008__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
47,P008,group_01,P008__trial_05,5,id_like_to_know,EDR-1,real_loto__P008__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
48,P008,group_01,P008__trial_06,6,lead_me,EDR-1,real_loto__P008__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
49,P009,group_02,P009__trial_01,1,pouring_room,FM-1,real_loto__P009__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
50,P009,group_02,P009__trial_02,2,in_the_meantime,FM-1,real_loto__P009__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
51,P009,group_02,P009__trial_03,3,in_the_meantime,EDR-1,real_loto__P009__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
52,P009,group_02,P009__trial_04,4,pouring_room,EDR-1,real_loto__P009__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
53,P009,group_02,P009__trial_05,5,pouring_room,EDR-2,real_loto__P009__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
54,P009,group_02,P009__trial_06,6,in_the_meantime,EDR-2,real_loto__P009__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
55,P010,group_01,P010__trial_01,1,lead_me,FM-1,real_loto__P010__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
56,P010,group_01,P010__trial_02,2,id_like_to_know,FM-1,real_loto__P010__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
57,P010,group_01,P010__trial_03,3,id_like_to_know,EDR-1,real_loto__P010__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
58,P010,group_01,P010__trial_04,4,lead_me,EDR-1,real_loto__P010__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
59,P010,group_01,P010__trial_05,5,lead_me,EDR-2,real_loto__P010__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
60,P010,group_01,P010__trial_06,6,id_like_to_know,EDR-2,real_loto__P010__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
61,P011,group_02,P011__trial_01,1,in_the_meantime,EDR-2,real_loto__P011__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
62,P011,group_02,P011__trial_02,2,pouring_room,EDR-2,real_loto__P011__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
63,P011,group_02,P011__trial_03,3,pouring_room,FM-1,real_loto__P011__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
64,P011,group_02,P011__trial_04,4,in_the_meantime,FM-1,real_loto__P011__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
65,P011,group_02,P011__trial_05,5,in_the_meantime,EDR-1,real_loto__P011__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
66,P011,group_02,P011__trial_06,6,pouring_room,EDR-1,real_loto__P011__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
67,P012,group_01,P012__trial_01,1,lead_me,EDR-1,real_loto__P012__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
68,P012,group_01,P012__trial_02,2,id_like_to_know,EDR-1,real_loto__P012__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
69,P012,group_01,P012__trial_03,3,lead_me,EDR-2,real_loto__P012__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
70,P012,group_01,P012__trial_04,4,id_like_to_know,EDR-2,real_loto__P012__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
71,P012,group_01,P012__trial_05,5,id_like_to_know,FM-1,real_loto__P012__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
72,P012,group_01,P012__trial_06,6,lead_me,FM-1,real_loto__P012__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
73,P013,group_02,P013__trial_01,1,in_the_meantime,EDR-1,real_loto__P013__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
74,P013,group_02,P013__trial_02,2,pouring_room,EDR-1,real_loto__P013__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
75,P013,group_02,P013__trial_03,3,pouring_room,FM-1,real_loto__P013__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
76,P013,group_02,P013__trial_04,4,in_the_meantime,FM-1,real_loto__P013__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
77,P013,group_02,P013__trial_05,5,pouring_room,EDR-2,real_loto__P013__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
78,P013,group_02,P013__trial_06,6,in_the_meantime,EDR-2,real_loto__P013__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
79,P014,group_01,P014__trial_01,1,lead_me,EDR-2,real_loto__P014__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
80,P014,group_01,P014__trial_02,2,id_like_to_know,EDR-2,real_loto__P014__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
81,P014,group_01,P014__trial_03,3,lead_me,FM-1,real_loto__P014__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
82,P014,group_01,P014__trial_04,4,id_like_to_know,FM-1,real_loto__P014__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
83,P014,group_01,P014__trial_05,5,id_like_to_know,EDR-1,real_loto__P014__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
84,P014,group_01,P014__trial_06,6,lead_me,EDR-1,real_loto__P014__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
85,P015,group_01,P015__trial_01,1,lead_me,EDR-1,real_loto__P015__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
86,P015,group_01,P015__trial_02,2,id_like_to_know,EDR-1,real_loto__P015__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
87,P015,group_01,P015__trial_03,3,id_like_to_know,EDR-2,real_loto__P015__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
88,P015,group_01,P015__trial_04,4,lead_me,EDR-2,real_loto__P015__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
89,P015,group_01,P015__trial_05,5,lead_me,FM-1,real_loto__P015__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
90,P015,group_01,P015__trial_06,6,id_like_to_know,FM-1,real_loto__P015__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
91,P016,group_01,P016__trial_01,1,lead_me,FM-1,real_loto__P016__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
92,P016,group_01,P016__trial_02,2,id_like_to_know,FM-1,real_loto__P016__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
93,P016,group_01,P016__trial_03,3,id_like_to_know,EDR-2,real_loto__P016__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
94,P016,group_01,P016__trial_04,4,lead_me,EDR-2,real_loto__P016__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
95,P016,group_01,P016__trial_05,5,lead_me,EDR-1,real_loto__P016__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
96,P016,group_01,P016__trial_06,6,id_like_to_know,EDR-1,real_loto__P016__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
97,P017,group_02,P017__trial_01,1,in_the_meantime,EDR-2,real_loto__P017__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
98,P017,group_02,P017__trial_02,2,pouring_room,EDR-2,real_loto__P017__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
99,P017,group_02,P017__trial_03,3,pouring_room,EDR-1,real_loto__P017__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
100,P017,group_02,P017__trial_04,4,in_the_meantime,EDR-1,real_loto__P017__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
101,P017,group_02,P017__trial_05,5,pouring_room,FM-1,real_loto__P017__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
102,P017,group_02,P017__trial_06,6,in_the_meantime,FM-1,real_loto__P017__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
103,P018,group_02,P018__trial_01,1,pouring_room,EDR-2,real_loto__P018__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
104,P018,group_02,P018__trial_02,2,in_the_meantime,EDR-2,real_loto__P018__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
105,P018,group_02,P018__trial_03,3,pouring_room,FM-1,real_loto__P018__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
106,P018,group_02,P018__trial_04,4,in_the_meantime,FM-1,real_loto__P018__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
107,P018,group_02,P018__trial_05,5,pouring_room,EDR-1,real_loto__P018__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
108,P018,group_02,P018__trial_06,6,in_the_meantime,EDR-1,real_loto__P018__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
109,P019,group_02,P019__trial_01,1,in_the_meantime,EDR-2,real_loto__P019__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
110,P019,group_02,P019__trial_02,2,pouring_room,EDR-2,real_loto__P019__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
111,P019,group_02,P019__trial_03,3,in_the_meantime,EDR-1,real_loto__P019__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
112,P019,group_02,P019__trial_04,4,pouring_room,EDR-1,real_loto__P019__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
113,P019,group_02,P019__trial_05,5,in_the_meantime,FM-1,real_loto__P019__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
114,P019,group_02,P019__trial_06,6,pouring_room,FM-1,real_loto__P019__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
115,P020,group_02,P020__trial_01,1,in_the_meantime,FM-1,real_loto__P020__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
116,P020,group_02,P020__trial_02,2,pouring_room,FM-1,real_loto__P020__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
117,P020,group_02,P020__trial_03,3,in_the_meantime,EDR-2,real_loto__P020__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
118,P020,group_02,P020__trial_04,4,pouring_room,EDR-2,real_loto__P020__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
119,P020,group_02,P020__trial_05,5,in_the_meantime,EDR-1,real_loto__P020__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
120,P020,group_02,P020__trial_06,6,pouring_room,EDR-1,real_loto__P020__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
121,P021,group_01,P021__trial_01,1,lead_me,EDR-1,real_loto__P021__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
122,P021,group_01,P021__trial_02,2,id_like_to_know,EDR-1,real_loto__P021__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
123,P021,group_01,P021__trial_03,3,id_like_to_know,FM-1,real_loto__P021__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
124,P021,group_01,P021__trial_04,4,lead_me,FM-1,real_loto__P021__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
125,P021,group_01,P021__trial_05,5,lead_me,EDR-2,real_loto__P021__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
126,P021,group_01,P021__trial_06,6,id_like_to_know,EDR-2,real_loto__P021__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
127,P022,group_01,P022__trial_01,1,id_like_to_know,EDR-2,real_loto__P022__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
128,P022,group_01,P022__trial_02,2,lead_me,EDR-2,real_loto__P022__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
129,P022,group_01,P022__trial_03,3,lead_me,FM-1,real_loto__P022__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
130,P022,group_01,P022__trial_04,4,id_like_to_know,FM-1,real_loto__P022__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
